Entity,Year,Life expectancy,process_date
China,1991,67.230003,2025-07-24
China,1992,67.43,2025-07-24
China,1993,67.66999799999999,2025-07-24
China,1994,67.940002,2025-07-24
China,1995,68.290001,2025-07-24
China,1996,68.620003,2025-07-24
China,1997,68.91999799999999,2025-07-24
China,1998,69.25,2025-07-24
China,1999,69.610001,2025-07-24
China,2000,69.940002,2025-07-24
China,2001,70.220001,2025-07-24
China,2002,70.519997,2025-07-24
China,2003,71.220001,2025-07-24
China,2004,71.779999,2025-07-24
China,2005,72.260002,2025-07-24
China,2006,72.879997,2025-07-24
China,2007,73.379997,2025-07-24
China,2008,73.599998,2025-07-24
China,2009,74.120003,2025-07-24
China,2010,74.41999799999999,2025-07-24
China,2011,74.870003,2025-07-24
China,2012,75.25,2025-07-24
China,2013,75.519997,2025-07-24
China,2014,75.68,2025-07-24
China,2015,76.040001,2025-07-24
China,2016,76.360001,2025-07-24
France,1800,33.967171,2025-07-24
France,1801,36.374649,2025-07-24
France,1802,34.379993,2025-07-24
France,1803,30.642621999999996,2025-07-24
France,1804,29.381762,2025-07-24
France,1805,34.87632,2025-07-24
France,1806,35.0,2025-07-24
France,1807,34.200001,2025-07-24
France,1808,34.5,2025-07-24
France,1809,35.0,2025-07-24
France,1810,37.400002,2025-07-24
France,1811,36.099998,2025-07-24
France,1812,31.700001,2025-07-24
France,1813,31.200001,2025-07-24
France,1814,30.1,2025-07-24
France,1815,36.5,2025-07-24
France,1816,40.040001000000004,2025-07-24
France,1817,39.18,2025-07-24
France,1818,38.529999,2025-07-24
France,1819,37.25,2025-07-24
France,1820,39.209998999999996,2025-07-24
France,1821,39.830002,2025-07-24
France,1822,38.299999,2025-07-24
France,1823,39.970001,2025-07-24
France,1824,39.139998999999996,2025-07-24
France,1825,38.529999,2025-07-24
France,1826,37.759997999999996,2025-07-24
France,1827,39.349998,2025-07-24
France,1828,37.529999,2025-07-24
France,1829,39.360001000000004,2025-07-24
France,1830,39.560001,2025-07-24
France,1831,39.650002,2025-07-24
France,1832,35.810001,2025-07-24
France,1833,38.830002,2025-07-24
France,1834,35.009997999999996,2025-07-24
France,1835,39.48,2025-07-24
France,1836,41.950001,2025-07-24
France,1837,39.380001,2025-07-24
France,1838,39.330002,2025-07-24
France,1839,40.91,2025-07-24
France,1840,40.369999,2025-07-24
France,1841,40.68,2025-07-24
France,1842,40.009997999999996,2025-07-24
France,1843,40.75,2025-07-24
France,1844,42.290001000000004,2025-07-24
France,1845,43.580002,2025-07-24
France,1846,40.669998,2025-07-24
France,1847,40.41,2025-07-24
France,1848,40.290001000000004,2025-07-24
France,1849,35.91,2025-07-24
France,1850,43.279999,2025-07-24
France,1851,41.77,2025-07-24
France,1852,41.32,2025-07-24
France,1853,42.52,2025-07-24
France,1854,36.130001,2025-07-24
France,1855,37.540001000000004,2025-07-24
France,1856,40.18,2025-07-24
France,1857,39.59,2025-07-24
France,1858,39.669998,2025-07-24
France,1859,35.259997999999996,2025-07-24
France,1860,43.330002,2025-07-24
France,1861,40.450001,2025-07-24
France,1862,42.700001,2025-07-24
France,1863,41.73,2025-07-24
France,1864,42.009997999999996,2025-07-24
France,1865,40.16,2025-07-24
France,1866,41.830002,2025-07-24
France,1867,42.330002,2025-07-24
France,1868,40.23,2025-07-24
France,1869,41.139998999999996,2025-07-24
France,1870,36.41,2025-07-24
France,1871,29.59,2025-07-24
France,1872,42.639998999999996,2025-07-24
France,1873,41.75,2025-07-24
France,1874,44.299999,2025-07-24
France,1875,43.169998,2025-07-24
France,1876,43.549999,2025-07-24
France,1877,44.330002,2025-07-24
France,1878,43.360001000000004,2025-07-24
France,1879,43.990002000000004,2025-07-24
France,1880,42.73,2025-07-24
France,1881,43.549999,2025-07-24
France,1882,43.16,2025-07-24
France,1883,43.279999,2025-07-24
France,1884,42.52,2025-07-24
France,1885,43.970001,2025-07-24
France,1886,43.169998,2025-07-24
France,1887,43.75,2025-07-24
France,1888,44.150002,2025-07-24
France,1889,45.560001,2025-07-24
France,1890,43.360001000000004,2025-07-24
France,1891,44.110001000000004,2025-07-24
France,1892,43.57,2025-07-24
France,1893,43.599998,2025-07-24
France,1894,45.529999,2025-07-24
France,1895,45.200001,2025-07-24
France,1896,47.560001,2025-07-24
France,1897,47.93,2025-07-24
France,1898,45.990002000000004,2025-07-24
France,1899,45.23,2025-07-24
France,1900,45.080002,2025-07-24
France,1901,47.009997999999996,2025-07-24
France,1902,48.009997999999996,2025-07-24
France,1903,48.43,2025-07-24
France,1904,48.080002,2025-07-24
France,1905,48.360001000000004,2025-07-24
France,1906,47.740002000000004,2025-07-24
France,1907,48.279999,2025-07-24
France,1908,49.299999,2025-07-24
France,1909,50.009997999999996,2025-07-24
France,1910,51.369999,2025-07-24
France,1911,48.169998,2025-07-24
France,1912,51.619999,2025-07-24
France,1913,51.349998,2025-07-24
France,1914,37.849998,2025-07-24
France,1915,35.630001,2025-07-24
France,1916,39.509997999999996,2025-07-24
France,1917,42.599998,2025-07-24
France,1918,34.34,2025-07-24
France,1919,47.52,2025-07-24
France,1920,51.599998,2025-07-24
France,1921,52.689999,2025-07-24
France,1922,54.919998,2025-07-24
France,1923,54.650002,2025-07-24
France,1924,55.27,2025-07-24
France,1925,54.389998999999996,2025-07-24
France,1926,54.029999,2025-07-24
France,1927,55.799999,2025-07-24
France,1928,55.439999,2025-07-24
France,1929,54.27,2025-07-24
France,1930,56.869999,2025-07-24
France,1931,56.93,2025-07-24
France,1932,57.259997999999996,2025-07-24
France,1933,57.700001,2025-07-24
France,1934,58.360001000000004,2025-07-24
France,1935,58.32,2025-07-24
France,1936,58.810001,2025-07-24
France,1937,59.169998,2025-07-24
France,1938,58.970001,2025-07-24
France,1939,59.619999,2025-07-24
France,1940,49.450001,2025-07-24
France,1941,57.669998,2025-07-24
France,1942,57.439999,2025-07-24
France,1943,53.330002,2025-07-24
France,1944,47.189999,2025-07-24
France,1945,54.959998999999996,2025-07-24
France,1946,62.380001,2025-07-24
France,1947,63.98,2025-07-24
France,1948,65.83000200000001,2025-07-24
France,1949,64.91999799999999,2025-07-24
France,1950,66.389999,2025-07-24
France,1951,66.120003,2025-07-24
France,1952,67.410004,2025-07-24
France,1953,67.339996,2025-07-24
France,1954,68.209999,2025-07-24
France,1955,68.470001,2025-07-24
France,1956,68.5,2025-07-24
France,1957,68.93,2025-07-24
France,1958,70.160004,2025-07-24
France,1959,70.190002,2025-07-24
France,1960,70.400002,2025-07-24
France,1961,70.980003,2025-07-24
France,1962,70.510002,2025-07-24
France,1963,70.360001,2025-07-24
France,1964,71.32,2025-07-24
France,1965,71.150002,2025-07-24
France,1966,71.559998,2025-07-24
France,1967,71.550003,2025-07-24
France,1968,71.540001,2025-07-24
France,1969,71.269997,2025-07-24
France,1970,72.160004,2025-07-24
France,1971,72.129997,2025-07-24
France,1972,72.379997,2025-07-24
France,1973,72.540001,2025-07-24
France,1974,72.889999,2025-07-24
France,1975,72.980003,2025-07-24
France,1976,73.220001,2025-07-24
France,1977,73.83000200000001,2025-07-24
France,1978,73.949997,2025-07-24
France,1979,74.260002,2025-07-24
France,1980,74.349998,2025-07-24
France,1981,74.510002,2025-07-24
France,1982,74.889999,2025-07-24
France,1983,74.870003,2025-07-24
France,1984,75.370003,2025-07-24
France,1985,75.470001,2025-07-24
France,1986,75.75,2025-07-24
France,1987,76.339996,2025-07-24
France,1988,76.57,2025-07-24
France,1989,76.690002,2025-07-24
France,1990,77.160004,2025-07-24
France,1991,77.349998,2025-07-24
France,1992,77.57,2025-07-24
France,1993,77.739998,2025-07-24
France,1994,77.949997,2025-07-24
France,1995,78.120003,2025-07-24
France,1996,78.33000200000001,2025-07-24
France,1997,78.650002,2025-07-24
France,1998,78.769997,2025-07-24
France,1999,78.91999799999999,2025-07-24
France,2000,79.120003,2025-07-24
France,2001,79.349998,2025-07-24
France,2002,79.589996,2025-07-24
France,2003,79.769997,2025-07-24
France,2004,80.150002,2025-07-24
France,2005,80.400002,2025-07-24
France,2006,80.66999799999999,2025-07-24
France,2007,80.910004,2025-07-24
France,2008,81.08000200000001,2025-07-24
France,2009,81.290001,2025-07-24
France,2010,81.480003,2025-07-24
France,2011,81.709999,2025-07-24
France,2012,81.839996,2025-07-24
France,2013,82.010002,2025-07-24
France,2014,82.220001,2025-07-24
France,2015,82.269997,2025-07-24
France,2016,82.339996,2025-07-24
Germany,1800,38.369999,2025-07-24
Germany,1801,38.369999,2025-07-24
Germany,1802,38.369999,2025-07-24
Germany,1803,38.369999,2025-07-24
Germany,1804,38.369999,2025-07-24
Germany,1805,38.369999,2025-07-24
Germany,1806,38.369999,2025-07-24
Germany,1807,38.369999,2025-07-24
Germany,1808,38.369999,2025-07-24
Germany,1809,38.369999,2025-07-24
Germany,1810,38.369999,2025-07-24
Germany,1811,38.369999,2025-07-24
Germany,1812,38.369999,2025-07-24
Germany,1813,38.369999,2025-07-24
Germany,1814,38.369999,2025-07-24
Germany,1815,38.369999,2025-07-24
Germany,1816,38.369999,2025-07-24
Germany,1817,38.369999,2025-07-24
Germany,1818,38.369999,2025-07-24
Germany,1819,38.369999,2025-07-24
Germany,1820,38.369999,2025-07-24
Germany,1821,38.369999,2025-07-24
Germany,1822,38.369999,2025-07-24
Germany,1823,38.369999,2025-07-24
Germany,1824,38.369999,2025-07-24
Germany,1825,38.369999,2025-07-24
Germany,1826,38.369999,2025-07-24
Germany,1827,38.369999,2025-07-24
Germany,1828,38.369999,2025-07-24
Germany,1829,38.369999,2025-07-24
Germany,1830,38.369999,2025-07-24
Germany,1831,38.369999,2025-07-24
Germany,1832,38.369999,2025-07-24
Germany,1833,38.369999,2025-07-24
Germany,1834,38.369999,2025-07-24
Germany,1835,38.369999,2025-07-24
Germany,1836,38.369999,2025-07-24
Germany,1837,38.369999,2025-07-24
Germany,1838,38.369999,2025-07-24
Germany,1839,38.369999,2025-07-24
Germany,1840,38.369999,2025-07-24
Germany,1841,38.369999,2025-07-24
Germany,1842,38.369999,2025-07-24
Germany,1843,38.369999,2025-07-24
Germany,1844,38.369999,2025-07-24
Germany,1845,38.369999,2025-07-24
Germany,1846,38.369999,2025-07-24
Germany,1847,38.369999,2025-07-24
Germany,1848,38.369999,2025-07-24
Germany,1849,38.369999,2025-07-24
Germany,1850,38.369999,2025-07-24
Germany,1851,38.369999,2025-07-24
Germany,1852,38.369999,2025-07-24
Germany,1853,38.369999,2025-07-24
Germany,1854,38.369999,2025-07-24
Germany,1855,38.369999,2025-07-24
Germany,1856,38.369999,2025-07-24
Germany,1857,38.369999,2025-07-24
Germany,1858,38.369999,2025-07-24
Germany,1859,38.369999,2025-07-24
Germany,1860,38.369999,2025-07-24
Germany,1861,38.369999,2025-07-24
Germany,1862,38.369999,2025-07-24
Germany,1863,38.369999,2025-07-24
Germany,1864,38.369999,2025-07-24
Germany,1865,38.369999,2025-07-24
Germany,1866,38.369999,2025-07-24
Germany,1867,38.369999,2025-07-24
Germany,1868,38.369999,2025-07-24
Germany,1869,38.369999,2025-07-24
Germany,1870,38.369999,2025-07-24
Germany,1871,38.369999,2025-07-24
Germany,1872,38.369999,2025-07-24
Germany,1873,38.369999,2025-07-24
Germany,1874,38.369999,2025-07-24
Germany,1875,38.369999,2025-07-24
Germany,1876,38.477001,2025-07-24
Germany,1877,38.584,2025-07-24
Germany,1878,38.691002000000005,2025-07-24
Germany,1879,38.798,2025-07-24
Germany,1880,38.904999,2025-07-24
Germany,1881,39.012001,2025-07-24
Germany,1882,39.118999,2025-07-24
Germany,1883,39.226002,2025-07-24
Germany,1884,39.333,2025-07-24
Germany,1885,39.439999,2025-07-24
Germany,1886,39.734001,2025-07-24
Germany,1887,40.028,2025-07-24
Germany,1888,40.321999,2025-07-24
Germany,1889,40.616001000000004,2025-07-24
Germany,1890,40.91,2025-07-24
Germany,1891,41.203998999999996,2025-07-24
Germany,1892,41.498001,2025-07-24
Germany,1893,41.792,2025-07-24
Germany,1894,42.085999,2025-07-24
Germany,1895,42.380001,2025-07-24
Germany,1896,42.687,2025-07-24
Germany,1897,42.993999,2025-07-24
Germany,1898,43.300999,2025-07-24
Germany,1899,43.608002,2025-07-24
Germany,1900,43.915001000000004,2025-07-24
Germany,1901,44.222,2025-07-24
Germany,1902,44.528999,2025-07-24
Germany,1903,44.835999,2025-07-24
Germany,1904,45.143002,2025-07-24
Germany,1905,45.450001,2025-07-24
Germany,1906,46.041668,2025-07-24
Germany,1907,46.633334999999995,2025-07-24
Germany,1908,47.224998,2025-07-24
Germany,1909,47.816666,2025-07-24
Germany,1910,48.408333,2025-07-24
Germany,1911,49.0,2025-07-24
Germany,1912,49.591667,2025-07-24
Germany,1913,50.183334,2025-07-24
Germany,1914,46.176483000000005,2025-07-24
Germany,1915,40.525562,2025-07-24
Germany,1916,38.988819,2025-07-24
Germany,1917,40.080376,2025-07-24
Germany,1918,32.936821,2025-07-24
Germany,1919,48.32066,2025-07-24
Germany,1920,53.5,2025-07-24
Germany,1921,55.014286,2025-07-24
Germany,1922,55.615715,2025-07-24
Germany,1923,56.217144,2025-07-24
Germany,1924,56.818573,2025-07-24
Germany,1925,57.419998,2025-07-24
Germany,1926,57.827999,2025-07-24
Germany,1927,58.236000000000004,2025-07-24
Germany,1928,58.644001,2025-07-24
Germany,1929,59.051998,2025-07-24
Germany,1930,59.459998999999996,2025-07-24
Germany,1931,59.868,2025-07-24
Germany,1932,60.276001,2025-07-24
Germany,1933,60.683997999999995,2025-07-24
Germany,1934,61.091999,2025-07-24
Germany,1935,61.5,2025-07-24
Germany,1936,61.786667,2025-07-24
Germany,1937,62.073333999999996,2025-07-24
Germany,1938,62.360001000000004,2025-07-24
Germany,1939,61.0,2025-07-24
Germany,1940,60.659874,2025-07-24
Germany,1941,59.0,2025-07-24
Germany,1942,55.0,2025-07-24
Germany,1943,49.700001,2025-07-24
Germany,1944,37.0,2025-07-24
Germany,1945,29.0,2025-07-24
Germany,1946,60.511359999999996,2025-07-24
Germany,1947,62.109519999999996,2025-07-24
Germany,1948,63.70768,2025-07-24
Germany,1949,65.30584,2025-07-24
Germany,1950,66.903999,2025-07-24
Germany,1951,67.066002,2025-07-24
Germany,1952,67.385002,2025-07-24
Germany,1953,67.692001,2025-07-24
Germany,1954,67.987999,2025-07-24
Germany,1955,68.271004,2025-07-24
Germany,1956,68.56244699999999,2025-07-24
Germany,1957,68.480408,2025-07-24
Germany,1958,69.220451,2025-07-24
Germany,1959,69.327461,2025-07-24
Germany,1960,69.245232,2025-07-24
Germany,1961,69.836433,2025-07-24
Germany,1962,70.004387,2025-07-24
Germany,1963,70.092888,2025-07-24
Germany,1964,70.6511,2025-07-24
Germany,1965,70.634499,2025-07-24
Germany,1966,70.748108,2025-07-24
Germany,1967,70.969948,2025-07-24
Germany,1968,70.615448,2025-07-24
Germany,1969,70.464897,2025-07-24
Germany,1970,70.704155,2025-07-24
Germany,1971,70.920242,2025-07-24
Germany,1972,71.144203,2025-07-24
Germany,1973,71.390862,2025-07-24
Germany,1974,71.692909,2025-07-24
Germany,1975,71.538567,2025-07-24
Germany,1976,71.999985,2025-07-24
Germany,1977,72.61065699999999,2025-07-24
Germany,1978,72.584106,2025-07-24
Germany,1979,72.943237,2025-07-24
Germany,1980,73.116646,2025-07-24
Germany,1981,73.353973,2025-07-24
Germany,1982,73.656998,2025-07-24
Germany,1983,73.935532,2025-07-24
Germany,1984,74.413895,2025-07-24
Germany,1985,74.517555,2025-07-24
Germany,1986,74.72496,2025-07-24
Germany,1987,75.12293199999999,2025-07-24
Germany,1988,75.29594399999999,2025-07-24
Germany,1989,75.478043,2025-07-24
Germany,1990,75.470001,2025-07-24
Germany,1991,75.709999,2025-07-24
Germany,1992,76.0,2025-07-24
Germany,1993,76.16999799999999,2025-07-24
Germany,1994,76.400002,2025-07-24
Germany,1995,76.639999,2025-07-24
Germany,1996,76.889999,2025-07-24
Germany,1997,77.18,2025-07-24
Germany,1998,77.449997,2025-07-24
Germany,1999,77.730003,2025-07-24
Germany,2000,78.019997,2025-07-24
Germany,2001,78.300003,2025-07-24
Germany,2002,78.519997,2025-07-24
Germany,2003,78.720001,2025-07-24
Germany,2004,79.019997,2025-07-24
Germany,2005,79.25,2025-07-24
Germany,2006,79.489998,2025-07-24
Germany,2007,79.66999799999999,2025-07-24
Germany,2008,79.83000200000001,2025-07-24
Germany,2009,79.970001,2025-07-24
Germany,2010,80.139999,2025-07-24
Germany,2011,80.32,2025-07-24
Germany,2012,80.480003,2025-07-24
Germany,2013,80.57,2025-07-24
Germany,2014,80.790001,2025-07-24
Germany,2015,80.870003,2025-07-24
Germany,2016,80.93,2025-07-24
India,1800,25.4424,2025-07-24
India,1801,25.4424,2025-07-24
India,1802,25.0,2025-07-24
India,1803,24.0,2025-07-24
India,1804,23.5,2025-07-24
India,1805,25.4424,2025-07-24
India,1806,25.4424,2025-07-24
India,1807,25.4424,2025-07-24
India,1808,25.4424,2025-07-24
India,1809,25.4424,2025-07-24
India,1810,25.4424,2025-07-24
India,1811,25.4424,2025-07-24
India,1812,23.0,2025-07-24
India,1813,25.4424,2025-07-24
India,1814,25.4424,2025-07-24
India,1815,25.4424,2025-07-24
India,1816,25.4424,2025-07-24
India,1817,25.4424,2025-07-24
India,1818,25.4424,2025-07-24
India,1819,25.4424,2025-07-24
India,1820,25.4424,2025-07-24
India,1821,25.4424,2025-07-24
India,1822,25.4424,2025-07-24
India,1823,25.4424,2025-07-24
India,1824,25.4424,2025-07-24
India,1825,25.4424,2025-07-24
India,1826,25.4424,2025-07-24
India,1827,25.4424,2025-07-24
India,1828,25.4424,2025-07-24
India,1829,25.4424,2025-07-24
India,1830,25.4424,2025-07-24
India,1831,25.4424,2025-07-24
India,1832,23.0,2025-07-24
India,1833,22.0,2025-07-24
India,1834,25.4424,2025-07-24
India,1835,25.4424,2025-07-24
India,1836,25.4424,2025-07-24
India,1837,24.299999,2025-07-24
India,1838,23.9,2025-07-24
India,1839,25.4424,2025-07-24
India,1840,25.4424,2025-07-24
India,1841,25.4424,2025-07-24
India,1842,25.4424,2025-07-24
India,1843,25.4424,2025-07-24
India,1844,25.4424,2025-07-24
India,1845,25.4424,2025-07-24
India,1846,25.4424,2025-07-24
India,1847,25.4424,2025-07-24
India,1848,25.4424,2025-07-24
India,1849,25.4424,2025-07-24
India,1850,25.4424,2025-07-24
India,1851,25.4424,2025-07-24
India,1852,25.4424,2025-07-24
India,1853,25.4424,2025-07-24
India,1854,25.4424,2025-07-24
India,1855,25.4424,2025-07-24
India,1856,25.4424,2025-07-24
India,1857,25.4424,2025-07-24
India,1858,25.4424,2025-07-24
India,1859,25.4424,2025-07-24
India,1860,23.0,2025-07-24
India,1861,22.0,2025-07-24
India,1862,25.4424,2025-07-24
India,1863,25.4424,2025-07-24
India,1864,25.252295999999998,2025-07-24
India,1865,25.252295999999998,2025-07-24
India,1866,21.039825,2025-07-24
India,1867,25.252295999999998,2025-07-24
India,1868,25.252295999999998,2025-07-24
India,1869,21.304474,2025-07-24
India,1870,25.4424,2025-07-24
India,1871,25.4424,2025-07-24
India,1872,25.4424,2025-07-24
India,1873,25.4424,2025-07-24
India,1874,25.4424,2025-07-24
India,1875,25.110001,2025-07-24
India,1876,20.0,2025-07-24
India,1877,19.0,2025-07-24
India,1878,20.0,2025-07-24
India,1879,25.4424,2025-07-24
India,1880,25.4424,2025-07-24
India,1881,25.4424,2025-07-24
India,1882,25.3248,2025-07-24
India,1883,25.207199,2025-07-24
India,1884,25.0896,2025-07-24
India,1885,24.971999999999998,2025-07-24
India,1886,24.854401,2025-07-24
India,1887,24.736798999999998,2025-07-24
India,1888,24.417561,2025-07-24
India,1889,24.300924,2025-07-24
India,1890,24.384001,2025-07-24
India,1891,23.025278,2025-07-24
India,1892,22.654757,2025-07-24
India,1893,24.110241000000002,2025-07-24
India,1894,24.03216,2025-07-24
India,1895,23.950001,2025-07-24
India,1896,22.75,2025-07-24
India,1897,19.85,2025-07-24
India,1898,25.75,2025-07-24
India,1899,23.35,2025-07-24
India,1900,18.35,2025-07-24
India,1901,23.049999,2025-07-24
India,1902,23.6,2025-07-24
India,1903,23.417761,2025-07-24
India,1904,22.0,2025-07-24
India,1905,21.9,2025-07-24
India,1906,21.886934,2025-07-24
India,1907,19.238894000000002,2025-07-24
India,1908,23.248159,2025-07-24
India,1909,23.214239000000003,2025-07-24
India,1910,23.180321,2025-07-24
India,1911,23.1464,2025-07-24
India,1912,23.338576999999997,2025-07-24
India,1913,23.530756,2025-07-24
India,1914,23.722932999999998,2025-07-24
India,1915,23.915112,2025-07-24
India,1916,24.107288,2025-07-24
India,1917,24.299467,2025-07-24
India,1918,8.1088362,2025-07-24
India,1919,24.578934,2025-07-24
India,1920,24.718666,2025-07-24
India,1921,24.8584,2025-07-24
India,1922,25.304001,2025-07-24
India,1923,25.749599,2025-07-24
India,1924,26.1952,2025-07-24
India,1925,26.6408,2025-07-24
India,1926,27.086399,2025-07-24
India,1927,27.531999999999996,2025-07-24
India,1928,27.9776,2025-07-24
India,1929,28.423201000000002,2025-07-24
India,1930,28.868799,2025-07-24
India,1931,29.3144,2025-07-24
India,1932,29.642241,2025-07-24
India,1933,29.970079,2025-07-24
India,1934,30.29792,2025-07-24
India,1935,30.625759000000002,2025-07-24
India,1936,30.9536,2025-07-24
India,1937,31.281440999999997,2025-07-24
India,1938,31.60928,2025-07-24
India,1939,31.93712,2025-07-24
India,1940,32.264961,2025-07-24
India,1941,32.5928,2025-07-24
India,1942,32.841377,2025-07-24
India,1943,32.099751,2025-07-24
India,1944,32.596069,2025-07-24
India,1945,33.587112,2025-07-24
India,1946,33.83569,2025-07-24
India,1947,32.378502000000005,2025-07-24
India,1948,34.08567,2025-07-24
India,1949,34.581421,2025-07-24
India,1950,34.830002,2025-07-24
India,1951,35.167,2025-07-24
India,1952,35.842999,2025-07-24
India,1953,36.521999,2025-07-24
India,1954,37.203998999999996,2025-07-24
India,1955,37.889,2025-07-24
India,1956,38.577999,2025-07-24
India,1957,39.271,2025-07-24
India,1958,39.969002,2025-07-24
India,1959,40.674999,2025-07-24
India,1960,41.390999,2025-07-24
India,1961,42.118999,2025-07-24
India,1962,42.860001000000004,2025-07-24
India,1963,43.612999,2025-07-24
India,1964,44.375,2025-07-24
India,1965,45.140999,2025-07-24
India,1966,45.903,2025-07-24
India,1967,46.654999,2025-07-24
India,1968,47.394001,2025-07-24
India,1969,48.118999,2025-07-24
India,1970,48.835999,2025-07-24
India,1971,49.554001,2025-07-24
India,1972,50.280998,2025-07-24
India,1973,51.014998999999996,2025-07-24
India,1974,51.75,2025-07-24
India,1975,52.470001,2025-07-24
India,1976,53.159,2025-07-24
India,1977,53.799999,2025-07-24
India,1978,54.382999,2025-07-24
India,1979,54.903,2025-07-24
India,1980,55.362999,2025-07-24
India,1981,55.766998,2025-07-24
India,1982,56.131001,2025-07-24
India,1983,56.470001,2025-07-24
India,1984,56.792,2025-07-24
India,1985,57.102001,2025-07-24
India,1986,57.400002,2025-07-24
India,1987,57.687,2025-07-24
India,1988,57.964001,2025-07-24
India,1989,58.237999,2025-07-24
India,1990,58.959998999999996,2025-07-24
India,1991,59.310001,2025-07-24
India,1992,59.650002,2025-07-24
India,1993,60.02,2025-07-24
India,1994,60.380001,2025-07-24
India,1995,60.73,2025-07-24
India,1996,61.029999,2025-07-24
India,1997,61.279999,2025-07-24
India,1998,61.610001000000004,2025-07-24
India,1999,61.939999,2025-07-24
India,2000,62.290001000000004,2025-07-24
India,2001,62.619999,2025-07-24
India,2002,63.0,2025-07-24
India,2003,63.400002,2025-07-24
India,2004,63.77,2025-07-24
India,2005,64.160004,2025-07-24
India,2006,64.550003,2025-07-24
India,2007,64.93,2025-07-24
India,2008,65.32,2025-07-24
India,2009,65.730003,2025-07-24
India,2010,66.120003,2025-07-24
India,2011,66.510002,2025-07-24
India,2012,66.910004,2025-07-24
India,2013,67.279999,2025-07-24
India,2014,67.720001,2025-07-24
India,2015,68.099998,2025-07-24
India,2016,68.550003,2025-07-24
Italy,1800,29.690001000000002,2025-07-24
Italy,1801,29.690001000000002,2025-07-24
Italy,1802,29.690001000000002,2025-07-24
Italy,1803,29.690001000000002,2025-07-24
Italy,1804,29.690001000000002,2025-07-24
Italy,1805,29.690001000000002,2025-07-24
Italy,1806,29.690001000000002,2025-07-24
Italy,1807,29.690001000000002,2025-07-24
Italy,1808,29.690001000000002,2025-07-24
Italy,1809,29.690001000000002,2025-07-24
Italy,1810,29.690001000000002,2025-07-24
Italy,1811,29.690001000000002,2025-07-24
Italy,1812,29.690001000000002,2025-07-24
Italy,1813,29.690001000000002,2025-07-24
Italy,1814,29.690001000000002,2025-07-24
Italy,1815,29.690001000000002,2025-07-24
Italy,1816,29.690001000000002,2025-07-24
Italy,1817,29.690001000000002,2025-07-24
Italy,1818,29.690001000000002,2025-07-24
Italy,1819,29.690001000000002,2025-07-24
Italy,1820,29.690001000000002,2025-07-24
Italy,1821,29.690001000000002,2025-07-24
Italy,1822,29.690001000000002,2025-07-24
Italy,1823,29.690001000000002,2025-07-24
Italy,1824,29.690001000000002,2025-07-24
Italy,1825,29.690001000000002,2025-07-24
Italy,1826,29.690001000000002,2025-07-24
Italy,1827,29.690001000000002,2025-07-24
Italy,1828,29.690001000000002,2025-07-24
Italy,1829,29.690001000000002,2025-07-24
Italy,1830,29.690001000000002,2025-07-24
Italy,1831,29.690001000000002,2025-07-24
Italy,1832,29.690001000000002,2025-07-24
Italy,1833,29.690001000000002,2025-07-24
Italy,1834,29.690001000000002,2025-07-24
Italy,1835,29.690001000000002,2025-07-24
Italy,1836,29.690001000000002,2025-07-24
Italy,1837,29.690001000000002,2025-07-24
Italy,1838,29.690001000000002,2025-07-24
Italy,1839,29.690001000000002,2025-07-24
Italy,1840,29.690001000000002,2025-07-24
Italy,1841,29.690001000000002,2025-07-24
Italy,1842,29.690001000000002,2025-07-24
Italy,1843,29.690001000000002,2025-07-24
Italy,1844,29.690001000000002,2025-07-24
Italy,1845,29.690001000000002,2025-07-24
Italy,1846,29.690001000000002,2025-07-24
Italy,1847,29.690001000000002,2025-07-24
Italy,1848,29.690001000000002,2025-07-24
Italy,1849,29.690001000000002,2025-07-24
Italy,1850,29.690001000000002,2025-07-24
Italy,1851,29.690001000000002,2025-07-24
Italy,1852,29.690001000000002,2025-07-24
Italy,1853,29.690001000000002,2025-07-24
Italy,1854,29.690001000000002,2025-07-24
Italy,1855,29.690001000000002,2025-07-24
Italy,1856,29.690001000000002,2025-07-24
Italy,1857,29.690001000000002,2025-07-24
Italy,1858,29.690001000000002,2025-07-24
Italy,1859,29.690001000000002,2025-07-24
Italy,1860,29.690001000000002,2025-07-24
Italy,1861,29.690001000000002,2025-07-24
Italy,1862,29.690001000000002,2025-07-24
Italy,1863,29.690001000000002,2025-07-24
Italy,1864,29.690001000000002,2025-07-24
Italy,1865,29.690001000000002,2025-07-24
Italy,1866,29.690001000000002,2025-07-24
Italy,1867,29.690001000000002,2025-07-24
Italy,1868,29.690001000000002,2025-07-24
Italy,1869,29.690001000000002,2025-07-24
Italy,1870,29.690001000000002,2025-07-24
Italy,1871,29.690001000000002,2025-07-24
Italy,1872,29.690001000000002,2025-07-24
Italy,1873,31.6,2025-07-24
Italy,1874,31.75,2025-07-24
Italy,1875,31.309998999999998,2025-07-24
Italy,1876,33.599998,2025-07-24
Italy,1877,34.880001,2025-07-24
Italy,1878,34.32,2025-07-24
Italy,1879,33.950001,2025-07-24
Italy,1880,32.740002000000004,2025-07-24
Italy,1881,34.200001,2025-07-24
Italy,1882,34.290001000000004,2025-07-24
Italy,1883,35.18,2025-07-24
Italy,1884,36.599998,2025-07-24
Italy,1885,36.830002,2025-07-24
Italy,1886,35.099998,2025-07-24
Italy,1887,35.970001,2025-07-24
